"year","state","county","industry_sector","chemical","total_releases","fugitive_air","stack_air","water","onsite_total","air_releases"
2024,"IL","WILL","Chemicals","Ethylene glycol",143,3,4,124,131,7
2024,"OH","COLUMBIANA","Hazardous Waste","Toluene diisocyanate (mixed isomers)",36.54,0.02,0.04,0,0.06,0.06
2024,"OH","COLUMBIANA","Hazardous Waste","Chlordane",111.84,0.04,0.09,0,0.13,0.13
2024,"OH","WYANDOT","Plastics and Rubber","Diisocyanates",0,0,0,0,0,0
2024,"MS","PERRY","Wood Products","Copper compounds",0,0,0,0,0,0
2024,"TX","DENTON","Printing","Formic acid",4938.92,246.95,4691.97,0,4938.92,4938.92
2024,"TX","BRAZORIA","Chemicals","2,4-Dichlorophenol",41.16,12,29.16,0,41.16,41.16
2024,"TX","HARRIS","Chemicals","n-Hexane",0,0,0,0,0,0
2024,"TX","BRAZORIA","Petroleum","Cyclohexane",11905,8354,3551,0,11905,11905
2024,"IN","LAPORTE","Fabricated Metals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",1243.4,0,0,0,0,0
2024,"WI","LA CROSSE","Transportation Equipment","Lead",0.5,0,0,0,0,0
2024,"LA","IBERVILLE PARISH","Chemicals","Polychlorinated biphenyls",0,0,0,0,0,0
2024,"KY","MARSHALL","Chemicals","Certain glycol ethers",196,0,192,0,192,192
2024,"NC","BUNCOMBE","Machinery","Chromium",0.56,0.56,0,0,0.56,0.56
2024,"MO","BUCHANAN","Food","n-Hexane",377072.44,146099,230904,0,377003,377003
2024,"FL","SUMTER","Nonmetallic Mineral Product","Lead  And Lead Compounds",0,0,0,0,0,0
2024,"TX","BURLESON","Wood Products","Creosote",2544,540,2000,4,2544,2540
2024,"ME","OXFORD","Paper","Cobalt  And Cobalt Compounds",87,0,12,0,12,12
2024,"OR","MULTNOMAH","Petroleum","Mercury compounds",0.012,0.001,0.011,0,0.012,0.012
2024,"TX","GLASSCOCK","Natural Gas Processing","Diethanolamine",10,5,5,0,10,10
2024,"FL","LIBERTY","Wood Products","Methanol",28048,0,28048,0,28048,28048
2024,"UT","TOOELE","Hazardous Waste","Heptachlor",0.002,0,0.002,0,0.002,0.002
2024,"NV","HUMBOLDT","Metal Mining","Arsenic compounds",22994,60,0,0,22994,60
2024,"CA","VENTURA","Machinery","Chromium",0,0,0,0,0,0
2024,"GA","DOUGHERTY","Petroleum Bulk Terminals","Xylene (mixed isomers)",35.62,8.04,27.58,0,35.62,35.62
2024,"IL","STARK","Chemicals","Bifenthrin",1153,5,5,0,10,10
2024,"TX","NUECES","Natural Gas Processing","n-Hexane",7900,1500,3900,0,5400,5400
2024,"GA","CAMDEN","Other","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",82051,0,0,44762,82045,0
2024,"PA","BERKS","Chemicals","1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta[g]-2-benzopyran",0,0,0,0,0,0
2024,"MO","POLK","Transportation Equipment","Manganese",0.25,0.25,0,0,0.25,0.25
2024,"IL","WINNEBAGO","Machinery","Diisocyanates",0,0,0,0,0,0
2024,"AL","FAYETTE","Nonmetallic Mineral Product","Hydrogen fluoride",33560,5,33555,0,33560,33560
2024,"IN","GIBSON","Transportation Equipment","Cumene",2188,6,2182,0,2188,2188
2024,"KY","JESSAMINE","Fabricated Metals","Lead",0.27,0,0.01,0.13,0.14,0.01
2024,"TX","JOHNSON","Nonmetallic Mineral Product","Lead compounds",0.001,0,0.001,0,0.001,0.001
2024,"IA","TAMA","Petroleum","Naphthalene",0,0,0,0,0,0
2024,"CA","SAN BERNARDINO","Other","Zinc compounds",13379,13373,0,0,13379,13373
2024,"WA","SNOHOMISH","Fabricated Metals","Copper",0.195,0,0,0,0,0
2024,"WV","OHIO","Coal Mining","Lead",45698.6,2.6,0,0,45698.6,2.6
2024,"NC","WILSON","Transportation Equipment","Bromotrifluoromethane (Halon 1301)",10219,10219,0,0,10219,10219
2024,"WI","MARATHON","Fabricated Metals","Ethylbenzene",3341.1,0,3341.1,0,3341.1,3341.1
2024,"WI","OUTAGAMIE","Machinery","Nickel",0.001,0,0,0,0,0
2024,"MI","OTTAWA","Food","Ammonia",0,0,0,0,0,0
2024,"TX","HARRIS","Hazardous Waste","Isoprene",5.342,5.322,0.02,0,5.342,5.342
2024,"KY","BOYD","Chemicals","Chlorine",0,0,0,0,0,0
2024,"LA","PLAQUEMINES PARISH","Chemicals","Ethylbenzene",1520.16,27.46,40.91,0,68.37,68.37
2024,"TX","TARRANT","Wood Products","Copper compounds",0,0,0,0,0,0
2024,"IA","BLACK HAWK","Machinery","Naphthalene",6.1,0,3,3,6,3
2024,"CT","NEW HAVEN","Fabricated Metals","Cobalt",0,0,0,0,0,0
2024,"TX","JASPER","Paper","Methanol",425437.6,221208.6,133229,69990,425437.6,354437.6
2024,"NY","ALBANY","Petroleum Bulk Terminals","Polycyclic aromatic compounds",0,0,0,0,0,0
2024,"AR","CONWAY","Paper","Manganese compounds",131961.97,9.57,278.2,27723.96,131961.97,287.77
2024,"IL","MCHENRY","Chemicals","Ethylene glycol",287,287,0,0,287,287
2024,"MA","ESSEX","Machinery","Diisocyanates",0,0,0,0,0,0
2024,"UT","WASHINGTON","Food","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",2024.3,5,0,0,5,5
2024,"OH","UNION","Transportation Equipment","Hexachlorobenzene",91,1,89,0,90,90
2024,"GA","CHATHAM","Food","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",12411.45,0,0,0,0,0
2024,"IL","ST. CLAIR","Hazardous Waste","2-Methyllactonitrile",4.1,0.54,0.42,0,0.96,0.96
2024,"IA","GREENE","Chemicals","n-Hexane",5415,1,5414,0,5415,5415
2024,"VA","BOTETOURT","Machinery","Nickel",25,0,0,0,0,0
2024,"VT","WINDHAM","Electrical Equipment","Copper",0,0,0,0,0,0
2024,"GA","BARTOW","Chemicals","Methanol",11.006,0.5,1.17,0,1.67,1.67
2024,"NE","DODGE","Food","Phosphoric acid, γ-ω-perfluoro-C8-16-alkyl esters, compds. with diethanolamine",7603,0,0,0,0,0
2024,"NC","DAVIDSON","Wood Products","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"NH","CHESHIRE","Computers and Electronic Products","Propylene",0,0,0,0,0,0
2024,"UT","TOOELE","Hazardous Waste","Copper  And Copper Compounds",423260.422,0,0.422,0,421586.422,0.422
2024,"IA","MUSCATINE","Chemicals","Chloromethane",161,0,157,4,161,157
2024,"TN","RUTHERFORD","Transportation Equipment","Cyclohexane",22666.161,0,22655,0,22655,22655
2024,"MO","PEMISCOT","Transportation Equipment","Manganese",7958.1,1274,0.1,0,1274.1,1274.1
2024,"OH","LUCAS","Petroleum","Naphthalene",505,250,250,0,505,500
2024,"IL","LASALLE","Transportation Equipment","Methyl isobutyl ketone",178,0,178,0,178,178
2024,"VA","HENRICO","Electric Utilities","Polycyclic aromatic compounds",0.1,0,0.1,0,0.1,0.1
2024,"OH","DEFIANCE","Transportation Equipment","Chromium",3101,0,5,0,5,5
2024,"NJ","ESSEX","Petroleum Bulk Terminals","1,2,4-Trimethylbenzene",141,24,117,0,141,141
2024,"GA","EARLY","Primary Metals","Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region)",6575.5,2.9,0,10.8,13.7,2.9
2024,"AZ","PIMA","Nonmetallic Mineral Product","Methanol",1.93,0,1.93,0,1.93,1.93
2024,"UT","JUAB","Nonmetallic Mineral Product","Dioxin and dioxin-like compounds",0.119,0,0.119,0,0.119,0.119
2024,"VT","FRANKLIN","Food","Nitric acid",0,0,0,0,0,0
2024,"NJ","SOMERSET","Chemicals","Ammonia",140.3,0.2,0,0,0.2,0.2
2024,"NY","NIAGARA","Hazardous Waste","Polychlorinated biphenyls",1248.248,0,0,0,1248,0
2024,"NV","CHURCHILL","Other","Lead",5973,0,0,0,5973,0
2024,"ID","ADA","Nonmetallic Mineral Product","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"IN","MARION","Petroleum Bulk Terminals","n-Hexane",1066,470,590,0,1060,1060
2024,"SD","BROOKINGS","Nonmetallic Mineral Product","Lead compounds",0,0,0,0,0,0
2024,"VT","WASHINGTON","Food","Nitric acid",0,0,0,0,0,0
2024,"IL","WHITESIDE","Electrical Equipment","Manganese",301,0,301,0,301,301
2024,"IL","LASALLE","Fabricated Metals","Cyanide compounds",11224.704,0,0.004,0.7,0.704,0.004
2024,"SC","AIKEN","Textiles","Formaldehyde",22678.6,18926,3731,0,22657,22657
2024,"IN","PORTER","Machinery","Chromium",15114.259,0.54,0.28,0,0.82,0.82
2024,"AL","TALLADEGA","Chemicals","Certain glycol ethers",0,0,0,0,0,0
2024,"CA","TULARE","Chemicals","n-Hexane",446,446,0,0,446,446
2024,"ME","KNOX","Petroleum","Lead",0,0,0,0,0,0
2024,"MO","CAPE GIRARDEAU","Nonmetallic Mineral Product","Triethylamine",11066,97,42,0,139,139
2024,"GA","FLOYD","Primary Metals","Lead  And Lead Compounds",6384.99,5,24.4,2,31.4,29.4
2024,"CA","LOS ANGELES","Petroleum","Acetonitrile",6.27,0.27,6,0,6.27,6.27
2024,"IN","DEKALB","Plastics and Rubber","Zinc compounds",20875.12,0,0,0,0,0
2024,"CA","CONTRA COSTA","Petroleum","Polycyclic aromatic compounds",143.1,21,10,3.6,34.6,31
2024,"GA","CLARKE","Electrical Equipment","Manganese",2.88,2.88,0,0,2.88,2.88
2024,"WI","MARATHON","Machinery","Manganese",65.14,51.14,0,0,51.14,51.14
2024,"NY","GENESEE","Fabricated Metals","Lead",5.6,0,5.6,0,5.6,5.6
2024,"IN","PIKE","Electric Utilities","Naphthalene",0,0,0,0,0,0
2024,"GA","MURRAY","Chemicals","Antimony compounds",0,0,0,0,0,0
2024,"AL","SUMTER","Hazardous Waste","Copper  And Copper Compounds",3200255,5,0,0,3200005,5
2024,"OH","STARK","Nonmetallic Mineral Product","Manganese compounds",179,0,0,0,0,0
2024,"GA","CHATHAM","Chemical Wholesalers","Methanol",227,227,0,0,227,227
2024,"VA","ROCKINGHAM","Food","Nitric acid",69523,0,0,0,0,0
2024,"GA","COBB","Chemicals","Acrylic acid",255,250,5,0,255,255
2024,"NV","CLARK","Nonmetallic Mineral Product","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"WA","LEWIS","Electric Utilities","Vanadium compounds",862.34,1,132.14,71.45,862.34,133.14
2024,"KS","BUTLER","Petroleum","Carbon disulfide",1100,0,1100,0,1100,1100
2024,"OH","CUYAHOGA","Fabricated Metals","Chromium",39,0,0,0,0,0
2024,"IA","LEE","Chemicals","n-Butyl alcohol",411,10,401,0,411,411
2024,"LA","WASHINGTON PARISH","Paper","Acetaldehyde",169997,2352,167619,26,169997,169971
2024,"LA","ASCENSION PARISH","Chemicals","Chloroform",31745,73,31660,4,31737,31733
2024,"KY","CLARK","Fabricated Metals","Lead",4.54,1,0,0,1.1,1
2024,"CA","LOS ANGELES","Petroleum","Naphthalene",2668,1800,280,0,2080,2080
2024,"TX","HARRIS","Chemicals","n-Hexane",328,0,328,0,328,328
2024,"FL","LEON","Electric Utilities","Ammonia",3066.13,30,2991.63,44.5,3066.13,3021.63
2024,"IL","COOK","Transportation Equipment","Cyanide compounds",9980,0,4,0,4,4
2024,"TN","STEWART","Electric Utilities","Thallium  And Thallium Compounds",29026,1,25,0,29026,26
2024,"NC","GUILFORD","Furniture","Diisocyanates",0,0,0,0,0,0
2024,"TX","CHAMBERS","Chemicals","Ammonia",17.21,3.36,13.85,0,17.21,17.21
2024,"WY","CAMPBELL","Natural Gas Processing","n-Hexane",4010,510,3500,0,4010,4010
2024,"NY","NASSAU","Fabricated Metals","Chromium",850,0,5,0,5,5
2024,"CA","SAN BERNARDINO","Nonmetallic Mineral Product","Dioxin and dioxin-like compounds",0.309,0,0.309,0,0.309,0.309
2024,"TX","MCLENNAN","Petroleum Bulk Terminals","Naphthalene",34,17,13,0,30,30
2024,"TX","JEFFERSON","Hazardous Waste","1,2,4-Trichlorobenzene",2,2,0,0,2,2
2024,"AZ","MARICOPA","Petroleum Bulk Terminals","Xylene (mixed isomers)",51.89,0.64,51.25,0,51.89,51.89
2024,"CT","NEW HAVEN","Petroleum Bulk Terminals","n-Hexane",1915,129,1786,0,1915,1915
2024,"OR","DOUGLAS","Petroleum","Benzo[g,h,i]perylene",0.001,0.001,0,0,0.001,0.001
2024,"TX","EL PASO","Petroleum","Benzene",6083.244,4857.005,899.882,0,5756.888,5756.887
2024,"NJ","MORRIS","Transportation Equipment","Chromium",617,0,110,0,110,110
2024,"PA","ALLEGHENY","Chemicals","Ethylbenzene",11.08,5,6.08,0,11.08,11.08
2024,"NY","ORANGE","Petroleum Bulk Terminals","Ethylbenzene",106.16,39.21,66.95,0,106.16,106.16
2024,"KY","HENDERSON","Primary Metals","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",9159,0,9159,0,9159,9159
2024,"NY","ONONDAGA","Machinery","Manganese",1,0,0,0,0,0
2024,"TX","GRIMES","Fabricated Metals","Nickel",132.02,53,0.02,0,53.02,53.02
2024,"WI","KEWAUNEE","Food","Nitric acid",0,0,0,0,0,0
2024,"TN","CARTER","Primary Metals","Ammonia",0,0,0,0,0,0
2024,"IN","HENDRICKS","Primary Metals","Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region)",1099.14,14,450,11,475,464
2024,"NJ","OCEAN","Chemicals","1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta[g]-2-benzopyran",0.3,0.3,0,0,0.3,0.3
2024,"FL","ESCAMBIA","Nonmetallic Mineral Product","Lead  And Lead Compounds",0.052,0,0.013,0.039,0.052,0.013
2024,"CT","FAIRFIELD","Chemicals","Acrylic acid",0,0,0,0,0,0
2024,"CA","SAN BERNARDINO","Primary Metals","Nickel",28.92,0.01,0.01,0,0.02,0.02
2024,"IL","WILL","Chemical Wholesalers","1,2,4-Trimethylbenzene",11.3,8.1,3.2,0,11.3,11.3
2024,"TN","HARDIN","Paper","Phenol",17613,13,17600,0,17613,17613
2024,"MD","KENT","Fabricated Metals","Nickel",0,0,0,0,0,0
2024,"TX","HARDIN","Chemicals","Ethylbenzene",64.65,15.623,48.677,0,64.3,64.3
2024,"CT","HARTFORD","Miscellaneous Manufacturing","Formaldehyde",297.18,27.02,270.16,0,297.18,297.18
2024,"NY","ERIE","Primary Metals","Copper  And Copper Compounds",11449,9695,969,0,10664,10664
2024,"TX","HUNT","Nonmetallic Mineral Product","Lead compounds",0.177,0,0.048,0.129,0.177,0.048
2024,"MO","ST LOUIS","Chemicals","Diisocyanates",0,0,0,0,0,0
2024,"FL","DUVAL","Nonmetallic Mineral Product","Mercury compounds",1.148,0.04,0,0,1.148,0.04
2024,"VA","ISLE OF WIGHT","Paper","Chlorine dioxide",1804,5,1799,0,1804,1804
2024,"PA","VENANGO","Primary Metals","Certain glycol ethers",13398.5,13398.5,0,0,13398.5,13398.5
2024,"GA","RICHMOND","Paper","Chlorine",335,5,330,0,335,335
2024,"CO","PUEBLO","Fabricated Metals","1,2,4-Trimethylbenzene",8212.2,8160.3,51.9,0,8212.2,8212.2
2024,"ME","WALDO","Petroleum Bulk Terminals","Polycyclic aromatic compounds",0,0,0,0,0,0
2024,"OH","SUMMIT","Chemical Wholesalers","Di(2-ethylhexyl) phthalate",25.204,25.204,0,0,25.204,25.204
2024,"TX","BRAZORIA","Chemicals","Methanol",4927,210,1293,274,1777,1503
2024,"LA","ST. CHARLES PARISH","Chemicals","Ethylbenzene",760,759,1,0,760,760
2024,"TX","HARRIS","Hazardous Waste","Hexachloro-1,3-butadiene",23.087,0.001,0.086,0,0.087,0.087
2024,"CO","BOULDER","Other","Lead",3.271,0,0.07,0,0.07,0.07
2024,"MN","HENNEPIN","Machinery","Lead",0.376,0.09,0.027,0,0.117,0.117
2024,"WI","EAU CLAIRE","Hazardous Waste","Cyclohexane",541.35,186.96,354.39,0,541.35,541.35
2024,"CA","LOS ANGELES","Petroleum","Hydrogen cyanide",102600,0,1e+05,0,1e+05,1e+05
2024,"NC","FORSYTH","Fabricated Metals","Hydrogen fluoride",63.9,6.7,26.8,0,33.5,33.5
2024,"PA","BEAVER","Chemicals","Butyl acrylate",341,207,134,0,341,341
2024,"CO","PUEBLO","Transportation Equipment","Hydrogen cyanide",1737.63,1,1736,0,1737,1737
2024,"MO","VERNON","Other","Lead",142,0,0,0,142,0
2024,"KS","MONTGOMERY","Chemicals","Benzene",4.8,2.8,2,0,4.8,4.8
2024,"NY","WYOMING","Transportation Equipment","Lead",1.3,0,1.3,0,1.3,1.3
2024,"TX","TARRANT","Transportation Equipment","Ethylbenzene",3570,3300,270,0,3570,3570
2024,"CA","LOS ANGELES","Computers and Electronic Products","Methanol",1252,0,1200,0,1200,1200
2024,"SC","ORANGEBURG","Nonmetallic Mineral Product","Benzyl chloride",19,0,19,0,19,19
2024,"NV","ELKO","Metal Mining","Mercury  And Mercury Compounds",4.9,0,0,0,2.1,0
2024,"WI","WOOD","Paper","Formic acid",0,0,0,0,0,0
2024,"NC","CLEVELAND","Transportation Equipment","1-Bromopropane",11301.62,11301.62,0,0,11301.62,11301.62
2024,"NJ","MIDDLESEX","Fabricated Metals","1,2,4-Trimethylbenzene",123,7,116,0,123,123
2024,"LA","EAST BATON ROUGE PARISH","Petroleum","1,2-Dibromoethane",520,20,500,0,520,520
2024,"MA","MIDDLESEX","Chemicals","Toluene",3278,2035,1243,0,3278,3278
2024,"OH","LORAIN","Hazardous Waste","Toluene",4.788,0.55,0.538,0,1.087,1.088
2024,"AR","WASHINGTON","Fabricated Metals","Toluene",41800,8800,33000,0,41800,41800
2024,"MO","GREENE","Chemical Wholesalers","Methyl tert-butyl ether",512.57,512.57,0,0,512.57,512.57
2024,"MI","CHARLEVOIX","Nonmetallic Mineral Product","Benzene",104124,0,104124,0,104124,104124
2024,"UT","UTAH","Nonmetallic Mineral Product","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"OR","TILLAMOOK","Food","Nitric acid",0,0,0,0,0,0
2024,"WI","MILWAUKEE","Electric Utilities","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",10699,0,10699,0,10699,10699
2024,"OH","HAMILTON","Fabricated Metals","Chromium",0,0,0,0,0,0
2024,"KY","HARDIN","Transportation Equipment","Nickel compounds",39256,0,250,250,500,250
2024,"TX","COLORADO","Nonmetallic Mineral Product","Mercury",0.021,0.005,0.015,0,0.021,0.02
2024,"UT","TOOELE","Hazardous Waste","Dichlorodifluoromethane (CFC-12)",0.456,0.443,0.013,0,0.456,0.456
2024,"IN","WAYNE","Food","Manganese compounds",0,0,0,0,0,0
2024,"AL","JEFFERSON","Electrical Equipment","Copper",0,0,0,0,0,0
2024,"MI","BRANCH","Primary Metals","Triethylamine",1152,0,1152,0,1152,1152
2024,"CA","CONTRA COSTA","Chemicals","Zinc compounds",200001,0,1,0,1,1
2024,"AL","MADISON","Chemicals","Lead",0,0,0,0,0,0
2024,"TX","HALE","Natural Gas Processing","n-Hexane",11138,400,1300,0,1700,1700
2024,"OH","RICHLAND","Primary Metals","Manganese",0,0,0,0,0,0
2024,"TX","HARRIS","Petroleum Bulk Terminals","Tetrachloroethylene",0,0,0,0,0,0
2024,"KY","MADISON","Chemicals","Diethanolamine",0,0,0,0,0,0
2024,"OK","TULSA","Fabricated Metals","Lead",0,0,0,0,0,0
2024,"MN","RAMSEY","Paper","Lead  And Lead Compounds",305,0,0.5,0,0.5,0.5
2024,"CA","RIVERSIDE","Chemicals","Xylene (mixed isomers)",135,10,125,0,135,135
2024,"IA","WAYNE","Electrical Equipment","Antimony",0.293,0,0,0,0.293,0
2024,"CT","NEW HAVEN","Chemicals","Lead compounds",6454.232,0.44,0,0,0.44,0.44
2024,"KY","NELSON","Transportation Equipment","Nickel",0,0,0,0,0,0
2024,"TX","MARTIN","Natural Gas Processing","Methanol",0,0,0,0,0,0
2024,"MO","GENTRY","Machinery","Nickel",0,0,0,0,0,0
2024,"NH","HILLSBOROUGH","Plastics and Rubber","N-Methyl-2-pyrrolidone",13419,671,12748,0,13419,13419
2024,"TX","JEFFERSON","Hazardous Waste","3,3'-Dimethoxybenzidine",2,2,0,0,2,2
2024,"CA","SAN BERNARDINO","Other","Zinc compounds",10,0,10,0,10,10
2024,"SC","CALHOUN","Plastics and Rubber","Certain glycol ethers",3591,38,3553,0,3591,3591
2024,"TX","DALLAS","Chemicals","Xylene (mixed isomers)",186.4,180,6.4,0,186.4,186.4
2024,"AR","COLUMBIA","Chemicals","Hydrogen sulfide",32044,10742,21302,0,32044,32044
2024,"NY","SUFFOLK","Petroleum Bulk Terminals","Naphthalene",42,32,10,0,42,42
2024,"AL","ST. CLAIR","Machinery","Nickel",30,0,0,0,0,0
2024,"TX","NUECES","Petroleum","Hydrogen cyanide",13528,0,13528,0,13528,13528
2024,"AL","JEFFERSON","Electrical Equipment","Nickel",4.7,2.3,2.3,0.1,4.7,4.6
2024,"ID","ADA","Petroleum Bulk Terminals","n-Hexane",1161,450,710,0,1160,1160
2024,"TX","BRAZORIA","Natural Gas Processing","Lead  And Lead Compounds",0.7,0,0.7,0,0.7,0.7
2024,"TX","MATAGORDA","Chemicals","Ethylene",5667,3574,2093,0,5667,5667
2024,"IL","ST. CLAIR","Petroleum Bulk Terminals","n-Hexane",91,91,0,0,91,91
2024,"WI","FOND DU LAC","Primary Metals","Nitric acid",48.59,5,43.59,0,48.59,48.59
2024,"MS","SCOTT","Food","Chromium",0,0,0,0,0,0
2024,"MD","BALTIMORE (CITY)","Hazardous Waste","Lead",4.44,0,0,0,0,0
2024,"TX","HARRIS","Hazardous Waste","2-Ethoxyethanol",1753.082,0.022,0.06,0,0.082,0.082
2024,"AZ","PINAL","Metal Mining","Naphthalene",149.1,4.59,144.51,0,149.1,149.1
2024,"WY","CONVERSE","Natural Gas Processing","n-Hexane",15338,472,1453,0,1925,1925
2024,"AL","CLARKE","Paper","Zinc compounds",15277,0,333,3120,15277,333
2024,"WI","BROWN","Paper","Mercury",1.1,0,0.8,0,0.8,0.8
2024,"IL","COOK","Chemicals","sec-Butyl alcohol",255,5,250,0,255,255
2024,"MS","WASHINGTON","Petroleum","Ethylbenzene",8.23,0.1,8.13,0,8.23,8.23
2024,"IN","DELAWARE","Fabricated Metals","Hydrogen fluoride",0,0,0,0,0,0
2024,"WI","WAUKESHA","Fabricated Metals","Certain glycol ethers",2300,0,2300,0,2300,2300
2024,"NC","GRANVILLE","Petroleum","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",162039,0,162039,0,162039,162039
2024,"MI","WAYNE","Hazardous Waste","Hydrogen fluoride",15.548,2.748,12.8,0,15.548,15.548
2024,"WI","SHEBOYGAN","Plastics and Rubber","Diisocyanates",0,0,0,0,0,0
2024,"GA","TIFT","Chemicals","Fluometuron",10,5,5,0,10,10
2024,"UT","BOX ELDER","Fabricated Metals","Manganese",2298.09,158.9,72,0,230.9,230.9
2024,"MI","EATON","Transportation Equipment","1,2,4-Trimethylbenzene",1280,10,770,0,780,780
2024,"FL","HILLSBOROUGH","Chemicals","Zinc compounds",0,0,0,0,0,0
2024,"KS","SEDGWICK","Transportation Equipment","Copper",2.36,0,0,0,0,0
2024,"CA","SAN DIEGO","Other","Xylene (mixed isomers)",2003,360,1600,0,1960,1960
2024,"TX","TITUS","Transportation Equipment","Nickel",24,6,0,0,6,6
2024,"TX","DENTON","Chemicals","Acetaldehyde",2307.33,0,0,0,0,0
2024,"NC","CHEROKEE","Machinery","Propylene",185.64,0,185.64,0,185.64,185.64
2024,"WI","OUTAGAMIE","Furniture","Manganese",49.37,33.23,0,0,33.23,33.23
2024,"TX","BEXAR","Transportation Equipment","Diethanolamine",0,0,0,0,0,0
2024,"IA","WEBSTER","Chemicals","Methanol",817,2,815,0,817,817
2024,"WI","MARINETTE","Chemicals","Xylene (mixed isomers)",1232.42,578,653,1.42,1232.42,1231
2024,"IL","COOK","Hazardous Waste","Nitric acid",0.005,0,0.005,0,0.005,0.005
2024,"NC","COLUMBUS","Paper","Cresol (mixed isomers)",12505,8,12497,0,12505,12505
2024,"LA","CALCASIEU PARISH","Petroleum","Mercury  And Mercury Compounds",1.812,0.002,1.81,0,1.812,1.812
2024,"AL","CALHOUN","Fabricated Metals","Nickel",303,3,2,0,5,5
2024,"PA","FAYETTE","Transportation Equipment","Copper  And Copper Compounds",2223.19,0,0,0,0,0
2024,"KS","MONTGOMERY","Chemicals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",199029.6,0,2442,0,157929,2442
